AÑO,MES,DIA,FECHA,HORA,KW-H
2017,5,sábado,27,6,4100
2017,5,sábado,27,7,4100
2017,5,sábado,27,8,4100
2017,5,sábado,27,9,4200
2017,5,sábado,27,10,4200
2017,5,sábado,27,11,4200
2017,5,sábado,27,12,4200
2017,5,sábado,27,13,4200
2017,5,sábado,27,14,4200
2017,5,sábado,27,15,4200
2017,5,sábado,27,16,4000
2017,5,sábado,27,17,4200
2017,5,sábado,27,18,4200
2017,5,sábado,27,19,4200
2017,5,sábado,27,20,4200
2017,5,sábado,27,21,4200
2017,5,sábado,27,22,4200
2017,5,sábado,27,23,4200
2017,5,domingo,28,0,4200
2017,5,domingo,28,1,4300
2017,5,domingo,28,2,4200
2017,5,domingo,28,3,4200
2017,5,domingo,28,4,4300
2017,5,domingo,28,5,4200
2017,5,domingo,28,6,4300
2017,5,domingo,28,7,4100
2017,5,domingo,28,8,4200
2017,5,domingo,28,9,4200
2017,5,domingo,28,10,4200
2017,5,domingo,28,11,4200
2017,5,domingo,28,12,4100
2017,5,domingo,28,13,4100
2017,5,domingo,28,14,4100
2017,5,domingo,28,15,4100
2017,5,domingo,28,16,4000
2017,5,domingo,28,17,4000
2017,5,domingo,28,18,4000
2017,5,domingo,28,19,4000
2017,5,domingo,28,20,4100
2017,5,domingo,28,21,4100
2017,5,domingo,28,22,4100
2017,5,domingo,28,23,4300
2017,5,lunes,29,0,4300
2017,5,lunes,29,1,4200
2017,5,lunes,29,2,4300
2017,5,lunes,29,3,4300
2017,5,lunes,29,4,4300
2017,5,lunes,29,5,4100
2017,5,lunes,29,6,4100
2017,5,lunes,29,7,2700
2017,5,lunes,29,8,2500
2017,5,lunes,29,9,2500
2017,5,lunes,29,10,2500
2017,5,lunes,29,11,3000
2017,5,lunes,29,12,3600
2017,5,lunes,29,13,4000
2017,5,lunes,29,14,4000
2017,5,lunes,29,15,4000
2017,5,lunes,29,16,4000
2017,5,lunes,29,17,4000
2017,5,lunes,29,18,4000
2017,5,lunes,29,19,4000
2017,5,lunes,29,20,4000
2017,5,lunes,29,21,4000
2017,5,lunes,29,22,4000
2017,5,lunes,29,23,4000
2017,5,martes,30,0,4000
2017,5,martes,30,1,4000
2017,5,martes,30,2,3600
2017,5,martes,30,3,3600
2017,5,martes,30,4,3600
2017,5,martes,30,5,3600
2017,5,martes,30,6,3400
2017,5,martes,30,7,3400
2017,5,martes,30,8,3400
2017,5,martes,30,9,3400
2017,5,martes,30,10,3400
2017,5,martes,30,11,3800
2017,5,martes,30,12,3800
2017,5,martes,30,13,3800
2017,5,martes,30,14,4200
2017,5,martes,30,15,4200
2017,5,martes,30,16,4200
2017,5,martes,30,17,4200
2017,5,martes,30,18,4200
2017,5,martes,30,19,4200
2017,5,martes,30,20,4200
2017,5,martes,30,21,4200
2017,5,martes,30,22,4000
2017,5,martes,30,23,3700
2017,5,miércoles,31,0,3700
2017,5,miércoles,31,1,3700
2017,5,miércoles,31,2,3700
2017,5,miércoles,31,3,3900
2017,5,miércoles,31,4,3900
2017,5,miércoles,31,5,3900
2017,5,miércoles,31,6,3700
2017,5,miércoles,31,7,3600
2017,5,miércoles,31,8,3100
2017,5,miércoles,31,9,3400
2017,5,miércoles,31,10,3400
2017,5,miércoles,31,11,3400
2017,5,miércoles,31,12,3400
2017,5,miércoles,31,13,3400
2017,5,miércoles,31,14,3400
2017,5,miércoles,31,15,3400
2017,5,miércoles,31,16,3600
2017,5,miércoles,31,17,3600
2017,5,miércoles,31,18,3800
2017,5,miércoles,31,19,3800
2017,5,miércoles,31,20,3800
2017,5,miércoles,31,21,4000
2017,5,miércoles,31,22,4000
2017,5,miércoles,31,23,4000
2017,6,jueves,1,0,3900
2017,6,jueves,1,1,3800
2017,6,jueves,1,2,3600
2017,6,jueves,1,3,3800
2017,6,jueves,1,4,3800
2017,6,jueves,1,5,3800
2017,6,jueves,1,6,4100
2017,6,jueves,1,7,4100
2017,6,jueves,1,8,4100
2017,6,jueves,1,9,4100
2017,6,jueves,1,10,4100
2017,6,jueves,1,11,4100
2017,6,jueves,1,12,4100
2017,6,jueves,1,13,4100
2017,6,jueves,1,14,4100
2017,6,jueves,1,15,4000
2017,6,jueves,1,16,4000
2017,6,jueves,1,17,4000
2017,6,jueves,1,18,4000
2017,6,jueves,1,19,4000
2017,6,jueves,1,20,4000
2017,6,jueves,1,21,4000
2017,6,jueves,1,22,4000
2017,6,jueves,1,23,4000
2017,6,viernes,2,0,4000
2017,6,viernes,2,1,3600
2017,6,viernes,2,2,3000
2017,6,viernes,2,3,3000
2017,6,viernes,2,4,3000
2017,6,viernes,2,5,3000
2017,6,viernes,2,6,3800
2017,6,viernes,2,7,4000
2017,6,viernes,2,8,4100
2017,6,viernes,2,9,3700
2017,6,viernes,2,10,3700
2017,6,viernes,2,11,3700
2017,6,viernes,2,12,3400
2017,6,viernes,2,13,3200
2017,6,viernes,2,14,3200
2017,6,viernes,2,15,3200
2017,6,viernes,2,16,3200
2017,6,viernes,2,17,3200
2017,6,viernes,2,18,3200
2017,6,viernes,2,19,3400
2017,6,viernes,2,20,3400
2017,6,viernes,2,21,3200
2017,6,viernes,2,22,3200
2017,6,viernes,2,23,3200
2017,6,sábado,3,0,3200
2017,6,sábado,3,1,3200
2017,6,sábado,3,2,3200
2017,6,sábado,3,3,3200
2017,6,sábado,3,4,3200
2017,6,sábado,3,5,3600
2017,6,sábado,3,6,3600
2017,6,sábado,3,7,3600
2017,6,sábado,3,8,3600
2017,6,sábado,3,9,3600
2017,6,sábado,3,10,3600
2017,6,sábado,3,11,3600
2017,6,sábado,3,12,3600
2017,6,sábado,3,13,3600
2017,6,sábado,3,14,3800
2017,6,sábado,3,15,4000
2017,6,sábado,3,16,4000
2017,6,sábado,3,17,4000
2017,6,sábado,3,18,4000
2017,6,sábado,3,19,4000
2017,6,sábado,3,20,4200
2017,6,sábado,3,21,4200
2017,6,sábado,3,22,4000
2017,6,sábado,3,23,4000
2017,6,domingo,4,0,4000
2017,6,domingo,4,1,4000
2017,6,domingo,4,2,4000
2017,6,domingo,4,3,4000
2017,6,domingo,4,4,4000
2017,6,domingo,4,5,4000
2017,6,domingo,4,6,4200
2017,6,domingo,4,7,4300
2017,6,domingo,4,8,4300
2017,6,domingo,4,9,4300
2017,6,domingo,4,10,4000
2017,6,domingo,4,11,4000
2017,6,domingo,4,12,4000
2017,6,domingo,4,13,4000
2017,6,domingo,4,14,4000
2017,6,domingo,4,15,4000
2017,6,domingo,4,16,4000
2017,6,domingo,4,17,4000
2017,6,domingo,4,18,4000
2017,6,domingo,4,19,4000
2017,6,domingo,4,20,4000
2017,6,domingo,4,21,4000
2017,6,domingo,4,22,4000
2017,6,domingo,4,23,4000
2017,6,lunes,5,0,4000
2017,6,lunes,5,1,4000
2017,6,lunes,5,2,4000
2017,6,lunes,5,3,4000
2017,6,lunes,5,4,4100
2017,6,lunes,5,5,4200
2017,6,lunes,5,6,4200
2017,6,lunes,5,7,4200
2017,6,lunes,5,8,4500
2017,6,lunes,5,9,4200
2017,6,lunes,5,10,4200
2017,6,lunes,5,11,4200
2017,6,lunes,5,12,4200
2017,6,lunes,5,13,4200
2017,6,lunes,5,14,4200
2017,6,lunes,5,15,4300
2017,6,lunes,5,16,4200
2017,6,lunes,5,17,4200
2017,6,lunes,5,18,4300
2017,6,lunes,5,19,4300
2017,6,lunes,5,20,4300
2017,6,lunes,5,21,4400
2017,6,lunes,5,22,4400
2017,6,lunes,5,23,4400
2017,6,martes,6,0,4400
2017,6,martes,6,1,4300
2017,6,martes,6,2,4300
2017,6,martes,6,3,4300
2017,6,martes,6,4,4300
2017,6,martes,6,5,4300
2017,6,martes,6,6,4100
2017,6,martes,6,7,4100
2017,6,martes,6,8,4100
2017,6,martes,6,9,4100
2017,6,martes,6,10,4100
2017,6,martes,6,11,4100
2017,6,martes,6,12,4100
2017,6,martes,6,13,4100
2017,6,martes,6,14,4100
2017,6,martes,6,15,4100
2017,6,martes,6,16,4100
2017,6,martes,6,17,3700
2017,6,martes,6,18,3600
2017,6,martes,6,19,3600
2017,6,martes,6,20,3800
2017,6,martes,6,21,4000
2017,6,martes,6,22,4100
2017,6,martes,6,23,4000
2017,6,miércoles,7,0,3700
2017,6,miércoles,7,1,3400
2017,6,miércoles,7,2,3400
2017,6,miércoles,7,3,3400
2017,6,miércoles,7,4,2600
2017,6,miércoles,7,5,2600
2017,6,miércoles,7,6,2800
2017,6,miércoles,7,7,2800
2017,6,miércoles,7,8,2800
2017,6,miércoles,7,9,2800
2017,6,miércoles,7,10,2800
2017,6,miércoles,7,11,2800
2017,6,miércoles,7,12,2800
2017,6,miércoles,7,13,2800
2017,6,miércoles,7,14,2600
2017,6,miércoles,7,15,2600
2017,6,miércoles,7,16,2900
2017,6,miércoles,7,17,3100
2017,6,miércoles,7,18,3100
2017,6,miércoles,7,19,3800
2017,6,miércoles,7,20,3800
2017,6,miércoles,7,21,3800
2017,6,miércoles,7,22,3800
2017,6,miércoles,7,23,3000
2017,6,jueves,8,0,2600
2017,6,jueves,8,1,2300
2017,6,jueves,8,2,2300
2017,6,jueves,8,3,2300
2017,6,jueves,8,4,2300
2017,6,jueves,8,5,2300
2017,6,jueves,8,6,2400
2017,6,jueves,8,7,2400
2017,6,jueves,8,8,2400
2017,6,jueves,8,9,2500
2017,6,jueves,8,10,2400
2017,6,jueves,8,11,2100
2017,6,jueves,8,12,2000
2017,6,jueves,8,13,2200
2017,6,jueves,8,14,2300
2017,6,jueves,8,15,2800
2017,6,jueves,8,16,3000
2017,6,jueves,8,17,3000
2017,6,jueves,8,18,3000
2017,6,jueves,8,19,3400
2017,6,jueves,8,20,3400
2017,6,jueves,8,21,3400
2017,6,jueves,8,22,3400
2017,6,jueves,8,23,3600
2017,6,viernes,9,0,3600
2017,6,viernes,9,1,4100
2017,6,viernes,9,2,4000
2017,6,viernes,9,3,4000
2017,6,viernes,9,4,4000
2017,6,viernes,9,5,4000
2017,6,viernes,9,6,4000
2017,6,viernes,9,7,4100
2017,6,viernes,9,8,4100
2017,6,viernes,9,9,4100
2017,6,viernes,9,10,4100
2017,6,viernes,9,11,4200
2017,6,viernes,9,12,4000
2017,6,viernes,9,13,4000
2017,6,viernes,9,14,3900
2017,6,viernes,9,15,4000
2017,6,viernes,9,16,3900
2017,6,viernes,9,17,3900
2017,6,viernes,9,18,3900
2017,6,viernes,9,19,3900
2017,6,viernes,9,20,3900
2017,6,viernes,9,21,3900
2017,6,viernes,9,22,3900
2017,6,viernes,9,23,3900
2017,6,sábado,10,0,3900
2017,6,sábado,10,1,3900
2017,6,sábado,10,2,3900
2017,6,sábado,10,3,3900
2017,6,sábado,10,4,3900
2017,6,sábado,10,5,3900
2017,6,sábado,10,6,3900
2017,6,sábado,10,7,3900
2017,6,sábado,10,8,0
2017,6,sábado,10,9,0
2017,6,sábado,10,10,1300
2017,6,sábado,10,11,3600
2017,6,sábado,10,12,3800
2017,6,sábado,10,13,4000
2017,6,sábado,10,14,4000
2017,6,sábado,10,15,4000
2017,6,sábado,10,16,4000
2017,6,sábado,10,17,4000
2017,6,sábado,10,18,4000
2017,6,sábado,10,19,4000
2017,6,sábado,10,20,4000
2017,6,sábado,10,21,4000
2017,6,sábado,10,22,4000
2017,6,sábado,10,23,4000
2017,6,domingo,11,0,4000
2017,6,domingo,11,1,4100
2017,6,domingo,11,2,4100
2017,6,domingo,11,3,4100
2017,6,domingo,11,4,4500
2017,6,domingo,11,5,4500
2017,6,domingo,11,6,4500
2017,6,domingo,11,7,4500
2017,6,domingo,11,8,4500
2017,6,domingo,11,9,4100
2017,6,domingo,11,10,4200
2017,6,domingo,11,11,4100
2017,6,domingo,11,12,4200
2017,6,domingo,11,13,4100
2017,6,domingo,11,14,4300
2017,6,domingo,11,15,4100
2017,6,domingo,11,16,4100
2017,6,domingo,11,17,4100
2017,6,domingo,11,18,4100
2017,6,domingo,11,19,4000
2017,6,domingo,11,20,4000
2017,6,domingo,11,21,4000
2017,6,domingo,11,22,3600
2017,6,domingo,11,23,3600
2017,6,lunes,12,0,3600
2017,6,lunes,12,1,3800
2017,6,lunes,12,2,4000
2017,6,lunes,12,3,3800
2017,6,lunes,12,4,3800
2017,6,lunes,12,5,3800
2017,6,lunes,12,6,3800
2017,6,lunes,12,7,3800
2017,6,lunes,12,8,3700
2017,6,lunes,12,9,3200
2017,6,lunes,12,10,3000
2017,6,lunes,12,11,3000
2017,6,lunes,12,12,3000
2017,6,lunes,12,13,3000
2017,6,lunes,12,14,2900
2017,6,lunes,12,15,2900
2017,6,lunes,12,16,2900
2017,6,lunes,12,17,2900
2017,6,lunes,12,18,2900
2017,6,lunes,12,19,3200
2017,6,lunes,12,20,3200
2017,6,lunes,12,21,3200
2017,6,lunes,12,22,3200
2017,6,lunes,12,23,3200
2017,6,martes,13,0,3200
2017,6,martes,13,1,3200
2017,6,martes,13,2,3200
2017,6,martes,13,3,2400
2017,6,martes,13,4,2400
2017,6,martes,13,5,2400
2017,6,martes,13,6,2700
2017,6,martes,13,7,2700
2017,6,martes,13,8,3200
2017,6,martes,13,9,4200
2017,6,martes,13,10,4200
2017,6,martes,13,11,4200
2017,6,martes,13,12,4300
2017,6,martes,13,13,4300
2017,6,martes,13,14,4300
2017,6,martes,13,15,4400
2017,6,martes,13,16,4400
2017,6,martes,13,17,4400
2017,6,martes,13,18,4400
2017,6,martes,13,19,4400
2017,6,martes,13,20,4400
2017,6,martes,13,21,4400
2017,6,martes,13,22,4400
2017,6,martes,13,23,4400
2017,6,miércoles,14,0,4400
2017,6,miércoles,14,1,4400
2017,6,miércoles,14,2,4400
2017,6,miércoles,14,3,4400
2017,6,miércoles,14,4,4400
2017,6,miércoles,14,5,4400
2017,6,miércoles,14,6,4400
2017,6,miércoles,14,7,4400
2017,6,miércoles,14,8,4100
2017,6,miércoles,14,9,4400
2017,6,miércoles,14,10,4400
2017,6,miércoles,14,11,4400
2017,6,miércoles,14,12,4400
2017,6,miércoles,14,13,4200
2017,6,miércoles,14,14,4000
2017,6,miércoles,14,15,3800
2017,6,miércoles,14,16,3800
2017,6,miércoles,14,17,3800
2017,6,miércoles,14,18,3800
2017,6,miércoles,14,19,4200
2017,6,miércoles,14,20,4200
2017,6,miércoles,14,21,4200
2017,6,miércoles,14,22,4200
2017,6,miércoles,14,23,4400
2017,6,jueves,15,0,4400
2017,6,jueves,15,1,4400
2017,6,jueves,15,2,4400
2017,6,jueves,15,3,4400
2017,6,jueves,15,4,4400
2017,6,jueves,15,5,4400
2017,6,jueves,15,6,4400
2017,6,jueves,15,7,4400
2017,6,jueves,15,8,2400
2017,6,jueves,15,9,2400
2017,6,jueves,15,10,2400
2017,6,jueves,15,11,2600
2017,6,jueves,15,12,2700
2017,6,jueves,15,13,2800
2017,6,jueves,15,14,2900
2017,6,jueves,15,15,2900
2017,6,jueves,15,16,4000
2017,6,jueves,15,17,4400
2017,6,jueves,15,18,4400
2017,6,jueves,15,19,4400
2017,6,jueves,15,20,4400
2017,6,jueves,15,21,4400
2017,6,jueves,15,22,4400
2017,6,jueves,15,23,4400
2017,6,viernes,16,0,4400
2017,6,viernes,16,1,4400
2017,6,viernes,16,2,4400
2017,6,viernes,16,3,4400
2017,6,viernes,16,4,4400
2017,6,viernes,16,5,4400
2017,6,viernes,16,6,4200
2017,6,viernes,16,7,4200
2017,6,viernes,16,8,4200
2017,6,viernes,16,9,4300
2017,6,viernes,16,10,4300
2017,6,viernes,16,11,4300
2017,6,viernes,16,12,4300
2017,6,viernes,16,13,4400
2017,6,viernes,16,14,4400
2017,6,viernes,16,15,4400
2017,6,viernes,16,16,4400
2017,6,viernes,16,17,4400
2017,6,viernes,16,18,4400
2017,6,viernes,16,19,4400
2017,6,viernes,16,20,4400
2017,6,viernes,16,21,4400
2017,6,viernes,16,22,4400
2017,6,viernes,16,23,4400
2017,6,sábado,17,0,4400
2017,6,sábado,17,1,4400
2017,6,sábado,17,2,4400
2017,6,sábado,17,3,4400
2017,6,sábado,17,4,4400
2017,6,sábado,17,5,4400
2017,6,sábado,17,6,4400
2017,6,sábado,17,7,4200
2017,6,sábado,17,8,4200
2017,6,sábado,17,9,4100
2017,6,sábado,17,10,4100
2017,6,sábado,17,11,4100
2017,6,sábado,17,12,4100
2017,6,sábado,17,13,4100
2017,6,sábado,17,14,4100
2017,6,sábado,17,15,4100
2017,6,sábado,17,16,4100
2017,6,sábado,17,17,4100
2017,6,sábado,17,18,4100
2017,6,sábado,17,19,4100
2017,6,sábado,17,20,4100
2017,6,sábado,17,21,4000
2017,6,sábado,17,22,4000
2017,6,sábado,17,23,4000
2017,6,domingo,18,0,3500
2017,6,domingo,18,1,3400
2017,6,domingo,18,2,3400
2017,6,domingo,18,3,3200
2017,6,domingo,18,4,3200
2017,6,domingo,18,5,3200
2017,6,domingo,18,6,3800
2017,6,domingo,18,7,3800
2017,6,domingo,18,8,3800
2017,6,domingo,18,9,3800
2017,6,domingo,18,10,4000
2017,6,domingo,18,11,4000
2017,6,domingo,18,12,4000
2017,6,domingo,18,13,3100
2017,6,domingo,18,14,3100
2017,6,domingo,18,15,3100
2017,6,domingo,18,16,3100
2017,6,domingo,18,17,3100
2017,6,domingo,18,18,3100
2017,6,domingo,18,19,3600
2017,6,domingo,18,20,3600
2017,6,domingo,18,21,3600
2017,6,domingo,18,22,3600
2017,6,domingo,18,23,3600
2017,6,lunes,19,0,3600
2017,6,lunes,19,1,3600
2017,6,lunes,19,2,3600
2017,6,lunes,19,3,3600
2017,6,lunes,19,4,3600
2017,6,lunes,19,5,3500
2017,6,lunes,19,6,3100
2017,6,lunes,19,7,3000
2017,6,lunes,19,8,3000
2017,6,lunes,19,9,3000
2017,6,lunes,19,10,3000
2017,6,lunes,19,11,3800
2017,6,lunes,19,12,3800
2017,6,lunes,19,13,3600
2017,6,lunes,19,14,3600
2017,6,lunes,19,15,3600
2017,6,lunes,19,16,3600
2017,6,lunes,19,17,3600
2017,6,lunes,19,18,3500
2017,6,lunes,19,19,3600
2017,6,lunes,19,20,3600
2017,6,lunes,19,21,2900
2017,6,lunes,19,22,2800
2017,6,lunes,19,23,2800
2017,6,martes,20,0,2900
2017,6,martes,20,1,3200
2017,6,martes,20,2,3200
2017,6,martes,20,3,3300
2017,6,martes,20,4,3300
2017,6,martes,20,5,3300
2017,6,martes,20,6,3600
2017,6,martes,20,7,3800
2017,6,martes,20,8,3800
2017,6,martes,20,9,4300
2017,6,martes,20,10,4300
2017,6,martes,20,11,4000
2017,6,martes,20,12,4000
2017,6,martes,20,13,4400
2017,6,martes,20,14,4400
2017,6,martes,20,15,4400
2017,6,martes,20,16,4400
2017,6,martes,20,17,4400
2017,6,martes,20,18,4500
2017,6,martes,20,19,4500
2017,6,martes,20,20,4700
2017,6,martes,20,21,4600
2017,6,martes,20,22,4700
2017,6,martes,20,23,4600
2017,6,miércoles,21,0,4400
2017,6,miércoles,21,1,4500
2017,6,miércoles,21,2,4500
2017,6,miércoles,21,3,4200
2017,6,miércoles,21,4,4200
2017,6,miércoles,21,5,4220
2017,6,miércoles,21,6,4380
2017,6,miércoles,21,7,4400
2017,6,miércoles,21,8,4400
2017,6,miércoles,21,9,4200
2017,6,miércoles,21,10,4200
2017,6,miércoles,21,11,4200
2017,6,miércoles,21,12,4200
2017,6,miércoles,21,13,4200
2017,6,miércoles,21,14,4200
2017,6,miércoles,21,15,4200
2017,6,miércoles,21,16,4200
2017,6,miércoles,21,17,4300
2017,6,miércoles,21,18,4200
2017,6,miércoles,21,19,4100
2017,6,miércoles,21,20,4000
2017,6,miércoles,21,21,4400
2017,6,miércoles,21,22,4500
2017,6,miércoles,21,23,4400
2017,6,jueves,22,0,4400
2017,6,jueves,22,1,4400
2017,6,jueves,22,2,4200
2017,6,jueves,22,3,4100
2017,6,jueves,22,4,4200
2017,6,jueves,22,5,4100
2017,6,jueves,22,6,4000
2017,6,jueves,22,7,4100
2017,6,jueves,22,8,4100
2017,6,jueves,22,9,4200
2017,6,jueves,22,10,4200
2017,6,jueves,22,11,4200
2017,6,jueves,22,12,4200
2017,6,jueves,22,13,4200
2017,6,jueves,22,14,4200
2017,6,jueves,22,15,4300
2017,6,jueves,22,16,4300
2017,6,jueves,22,17,4200
2017,6,jueves,22,18,4100
2017,6,jueves,22,19,4200
2017,6,jueves,22,20,4200
2017,6,jueves,22,21,4100
2017,6,jueves,22,22,4200
2017,6,jueves,22,23,4200
2017,6,viernes,23,0,4200
2017,6,viernes,23,1,4200
2017,6,viernes,23,2,4200
2017,6,viernes,23,3,4200
2017,6,viernes,23,4,4200
2017,6,viernes,23,5,4200
2017,6,viernes,23,6,4000
2017,6,viernes,23,7,4000
2017,6,viernes,23,8,4000
2017,6,viernes,23,9,4000
2017,6,viernes,23,10,4000
2017,6,viernes,23,11,4000
2017,6,viernes,23,12,4000
2017,6,viernes,23,13,4000
2017,6,viernes,23,14,4000
2017,6,viernes,23,15,4000
2017,6,viernes,23,16,2400
2017,6,viernes,23,17,2500
2017,6,viernes,23,18,2400
2017,6,viernes,23,19,2900
2017,6,viernes,23,20,3600
2017,6,viernes,23,21,3700
2017,6,viernes,23,22,3700
2017,6,viernes,23,23,3900
2017,6,sábado,24,0,4000
2017,6,sábado,24,1,4000
2017,6,sábado,24,2,4000
2017,6,sábado,24,3,4000
2017,6,sábado,24,4,4000
2017,6,sábado,24,5,4000
2017,6,sábado,24,6,4000
2017,6,sábado,24,7,3800
2017,6,sábado,24,8,3200
2017,6,sábado,24,9,3000
2017,6,sábado,24,10,3000
2017,6,sábado,24,11,3000
2017,6,sábado,24,12,3000
2017,6,sábado,24,13,3000
2017,6,sábado,24,14,3000
2017,6,sábado,24,15,3000
2017,6,sábado,24,16,3800
2017,6,sábado,24,17,3800
2017,6,sábado,24,18,3400
2017,6,sábado,24,19,3400
2017,6,sábado,24,20,3700
2017,6,sábado,24,21,3500
2017,6,sábado,24,22,3400
2017,6,sábado,24,23,3400
2017,6,domingo,25,0,2800
2017,6,domingo,25,1,2800
2017,6,domingo,25,2,2800
2017,6,domingo,25,3,2800
2017,6,domingo,25,4,3200
2017,6,domingo,25,5,3200
2017,6,domingo,25,6,3200
2017,6,domingo,25,7,3200
2017,6,domingo,25,8,3200
2017,6,domingo,25,9,3300
2017,6,domingo,25,10,3300
2017,6,domingo,25,11,3500
2017,6,domingo,25,12,3800
2017,6,domingo,25,13,3800
2017,6,domingo,25,14,3800
2017,6,domingo,25,15,3800
2017,6,domingo,25,16,3800
2017,6,domingo,25,17,3600
2017,6,domingo,25,18,3700
2017,6,domingo,25,19,3500
2017,6,domingo,25,20,3300
2017,6,domingo,25,21,3300
2017,6,domingo,25,22,3400
2017,6,domingo,25,23,3300
2017,6,lunes,26,0,3200
2017,6,lunes,26,1,3100
2017,6,lunes,26,2,3100
2017,6,lunes,26,3,3100
2017,6,lunes,26,4,3100
2017,6,lunes,26,5,3100
2017,6,lunes,26,6,3300
2017,6,lunes,26,7,3400
2017,6,lunes,26,8,3400
2017,6,lunes,26,9,3400
2017,6,lunes,26,10,3400
2017,6,lunes,26,11,3400
2017,6,lunes,26,12,3400
2017,6,lunes,26,13,3400
2017,6,lunes,26,14,3400
2017,6,lunes,26,15,3400
2017,6,lunes,26,16,3200
2017,6,lunes,26,17,3300
2017,6,lunes,26,18,3300
2017,6,lunes,26,19,3300
2017,6,lunes,26,20,3400
2017,6,lunes,26,21,3600
2017,6,lunes,26,22,3600
2017,6,lunes,26,23,3600
2017,6,martes,27,0,3600
2017,6,martes,27,1,3600
2017,6,martes,27,2,3400
2017,6,martes,27,3,3400
2017,6,martes,27,4,3400
2017,6,martes,27,5,3400
2017,6,martes,27,6,3400
2017,6,martes,27,7,3400
2017,6,martes,27,8,3400
2017,6,martes,27,9,3400
2017,6,martes,27,10,3400
2017,6,martes,27,11,2900
2017,6,martes,27,12,2900
2017,6,martes,27,13,2900
2017,6,martes,27,14,2900
2017,6,martes,27,15,2600
2017,6,martes,27,16,2600
2017,6,martes,27,17,2700
2017,6,martes,27,18,2800
2017,6,martes,27,19,2900
2017,6,martes,27,20,3000
2017,6,martes,27,21,3000
2017,6,martes,27,22,3000
2017,6,martes,27,23,3100
2017,6,miércoles,28,0,3100
2017,6,miércoles,28,1,3100
2017,6,miércoles,28,2,3100
2017,6,miércoles,28,3,3100
2017,6,miércoles,28,4,3100
2017,6,miércoles,28,5,3100
2017,6,miércoles,28,6,3400
2017,6,miércoles,28,7,3400
2017,6,miércoles,28,8,3400
2017,6,miércoles,28,9,3400
2017,6,miércoles,28,10,3400
2017,6,miércoles,28,11,3400
2017,6,miércoles,28,12,3400
2017,6,miércoles,28,13,3400
2017,6,miércoles,28,14,3000
2017,6,miércoles,28,15,3000
2017,6,miércoles,28,16,3000
2017,6,miércoles,28,17,3000
2017,6,miércoles,28,18,3000
2017,6,miércoles,28,19,3200
2017,6,miércoles,28,20,3200
2017,6,miércoles,28,21,3200
2017,6,miércoles,28,22,3200
2017,6,miércoles,28,23,3200
2017,6,jueves,29,0,3200
2017,6,jueves,29,1,3200
2017,6,jueves,29,2,3000
2017,6,jueves,29,3,3000
2017,6,jueves,29,4,3000
2017,6,jueves,29,5,3300
2017,6,jueves,29,6,3300
2017,6,jueves,29,7,3500
2017,6,jueves,29,8,3500
2017,6,jueves,29,9,3500
2017,6,jueves,29,10,3500
2017,6,jueves,29,11,3500
2017,6,jueves,29,12,3500
2017,6,jueves,29,13,3500
2017,6,jueves,29,14,3500
2017,6,jueves,29,15,3500
2017,6,jueves,29,16,3500
2017,6,jueves,29,17,3500
2017,6,jueves,29,18,3500
2017,6,jueves,29,19,3600
2017,6,jueves,29,20,3600
2017,6,jueves,29,21,3800
2017,6,jueves,29,22,3800
2017,6,jueves,29,23,3000
2017,6,viernes,30,0,3000
2017,6,viernes,30,1,3000
2017,6,viernes,30,2,3000
2017,6,viernes,30,3,3000
2017,6,viernes,30,4,3000
2017,6,viernes,30,5,3000
2017,6,viernes,30,6,3200
2017,6,viernes,30,7,3400
2017,6,viernes,30,8,3400
2017,6,viernes,30,9,3400
2017,6,viernes,30,10,3400
2017,6,viernes,30,11,3400
2017,6,viernes,30,12,3400
2017,6,viernes,30,13,3400
2017,6,viernes,30,14,3200
2017,6,viernes,30,15,3200
2017,6,viernes,30,16,3200
2017,6,viernes,30,17,3200
2017,6,viernes,30,18,3200
2017,6,viernes,30,19,3500
2017,6,viernes,30,20,3500
2017,6,viernes,30,21,3500
2017,6,viernes,30,22,3500
2017,6,viernes,30,23,3500
2017,7,sábado,1,0,3500
2017,7,sábado,1,1,3500
2017,7,sábado,1,2,3500
2017,7,sábado,1,3,3400
2017,7,sábado,1,4,3200
2017,7,sábado,1,5,3000
2017,7,sábado,1,6,3000
2017,7,sábado,1,7,3200
2017,7,sábado,1,8,2200
2017,7,sábado,1,9,2200
2017,7,sábado,1,10,2200
2017,7,sábado,1,11,2400
2017,7,sábado,1,12,2800
2017,7,sábado,1,13,3200
2017,7,sábado,1,14,3200
2017,7,sábado,1,15,3200
2017,7,sábado,1,16,3200
2017,7,sábado,1,17,3200
2017,7,sábado,1,18,3200
2017,7,sábado,1,19,3200
2017,7,sábado,1,20,3700
2017,7,sábado,1,21,3800
2017,7,sábado,1,22,3800
2017,7,sábado,1,23,3800
2017,7,domingo,2,0,3700
2017,7,domingo,2,1,3400
2017,7,domingo,2,2,3200
2017,7,domingo,2,3,3000
2017,7,domingo,2,4,3000
2017,7,domingo,2,5,3000
2017,7,domingo,2,6,3000
2017,7,domingo,2,7,3000
2017,7,domingo,2,8,3000
2017,7,domingo,2,9,3400
2017,7,domingo,2,10,3400
2017,7,domingo,2,11,3400
2017,7,domingo,2,12,3400
2017,7,domingo,2,13,3400
2017,7,domingo,2,14,3400
